article_id,prod_name,product_type_name,product_group_name
713824047,Henrik boxer BB TP 3-p,Underwear bottom,Underwear
713824050,Henrik boxer BB TP 3-p,Underwear bottom,Underwear
713824054,Henrik boxer BB TP 3-p,Underwear bottom,Underwear
713828001,ED Lucky tee,T-shirt,Garment Upper body
713849001,La Bamba Top,Blouse,Garment Upper body
713875001,Buzz thong,Underwear bottom,Underwear
713929001,SNACKS LL set,Garment Set,Garment Full body
713943001,Granit tanktop,Vest top,Garment Upper body
713943002,Granit tanktop,Vest top,Garment Upper body
713948001,Lithium tanktop,Vest top,Garment Upper body
713948002,Lithium tanktop,Vest top,Garment Upper body
713948006,Lithium tanktop,Vest top,Garment Upper body
713956001,Duncan desert boot,Boots,Shoes
713993005,Knot aliceband,Hair/alice band,Accessories
713993015,Knot aliceband,Hair/alice band,Accessories
713993019,Knot aliceband,Hair/alice band,Accessories
713993023,Knot aliceband,Hair/alice band,Accessories
713993025,Knot aliceband,Hair/alice band,Accessories
713993031,Knot aliceband,Hair/alice band,Accessories
713993041,Knot aliceband,Hair/alice band,Accessories
713993061,Knot aliceband,Hair/alice band,Accessories
713993071,Knot aliceband,Hair/alice band,Accessories
713993080,Knot aliceband,Hair/alice band,Accessories
713995001,Oz skinny fit 2B blz,Blazer,Garment Upper body
713995005,Oz skinny blazer,Blazer,Garment Upper body
713996002,Sweetheart,Boots,Shoes
713997029,Scarf Scrunchie,Other accessories,Accessories
713997039,Scarf Scrunchie,Other accessories,Accessories
713997048,Scarf Scrunchie,Other accessories,Accessories
713997057,Scarf Scrunchie,Other accessories,Accessories
713997074,Scarf Scrunchie,Other accessories,Accessories
713997076,Scarf Scrunchie,Other accessories,Accessories
713997080,Scarf Scrunchie,Other accessories,Accessories
713997085,Scarf Scrunchie,Other accessories,Accessories
713997089,Scarf Scrunchie,Other accessories,Accessories
714011001,Estelle Scarf,Scarf,Accessories
714026003,Manson slim trs,Trousers,Garment Lower body
714026006,Manson slim trs,Trousers,Garment Lower body
714032001,Oz skinny fit trs,Trousers,Garment Lower body
714083001,SB PRICE TRUNKS,Swimwear bottom,Swimwear
714083007,SB PRICE TRUNKS,Swimwear bottom,Swimwear
714177001,Sue cable beanie,Hat/beanie,Accessories
714191001,Blanca,Dress,Garment Full body
714232002,Long leggings Petite,Leggings/Tights,Garment Lower body
714340002,Basic LS Roll up t-shirt,T-shirt,Garment Upper body
714341003,Melody knitted jumper,Sweater,Garment Upper body
714367002,Filippa skirt,Skirt,Garment Lower body
714375001,RR 26 Wrap Midi,Dress,Garment Full body
714378001,RR 27.1 Wrap 3/4 sleeve dress,Dress,Garment Full body
714384006,Karlshamn strap top,Vest top,Garment Upper body
714410001,RR 27.3 Dress V -neck Maxi,Dress,Garment Full body
714413001,RR 27.6 Dress Buttons,Dress,Garment Full body
714415001,RR 27.2 Blouse,Blouse,Garment Upper body
714416001,RR  273.Wrap Blouse check,Blouse,Garment Upper body
714417001,RR 27.4 Wrap Blouse Leo,Blouse,Garment Upper body
714429001,RR 35 4.Dress v-neck f&f,Dress,Garment Full body
714444006,Babe skirt J,Skirt,Garment Lower body
714470001,Elisa fur scarf,Scarf,Accessories
714480001,GOTW A-band xmas mix,Hair/alice band,Accessories
714482002,POW Make a scene dress,Dress,Garment Full body
714493003,Adeline linen longsleeve,Top,Garment Upper body
714495001,Oprah SP Andes,Bra,Underwear
714498001,LOGG Ox oxford shirt,Shirt,Garment Upper body
714498002,LOGG Ox oxford shirt,Shirt,Garment Upper body
714505001,LOGG Filip shelltop,Blouse,Garment Upper body
714556004,BRENDA top,T-shirt,Garment Upper body
714571002,Robe,Robe,Underwear
714582002,Totem (1),Sweater,Garment Upper body
714582003,Totem (1),Sweater,Garment Upper body
714582006,Totem (1),Sweater,Garment Upper body
714594002,Denver hood,Hoodie,Garment Upper body
714604001,Speed Modifast Earring,Earring,Accessories
714620007,Tahiti shirt dress,Dress,Garment Full body
714632002,Speed Penut Earring,Earring,Accessories
714650002,Pull On Ankle.,Trousers,Garment Lower body
714670001,Tank Dress Solid,Dress,Garment Full body
714670002,Tank Dress Solid,Dress,Garment Full body
714707001,Skirt Pencil Stretch,Skirt,Garment Lower body
714714006,5P Jersey Tights,Leggings/Tights,Garment Lower body
714714008,5P Jersey Tights,Leggings/Tights,Garment Lower body
714714012,5P Jersey leggings,Leggings/Tights,Garment Lower body
714720002,DIV Kelly jumpsuit,Top,Garment Upper body
714730002,Diana jumpsuit,Jumpsuit/Playsuit,Garment Full body
714790001,Mom HW Ankle Consc,Trousers,Garment Lower body
714790030,Mom HW Ankle Consc,Trousers,Garment Lower body
714807004,Mini Flare R.W Utility,Trousers,Garment Lower body
714828001,Evelyn midi dress,Dress,Garment Full body
714828002,Evelyn midi dress,Dress,Garment Full body
714840002,Squad shorts,Shorts,Garment Lower body
714862003,Tide tanktop,Vest top,Garment Upper body
714872001,ED Onyx blouse,Blouse,Garment Upper body
714872002,ED Onyx blouse,Blouse,Garment Upper body
714885002,Olivia Dress,Dress,Garment Full body
714896001,Minnie Jo Dress,Dress,Garment Full body
714900007,Knee sock bow,Socks,Socks & Tights
714903001,GOTW Mina Ava,Soft Toys,Accessories
714913001,BLAKE PJ SET PREMIUM,Pyjama set,Nightwear
714917001,Marisol jumpsuit,Dress,Garment Full body
714921002,Alma Princess  Dress,Dress,Garment Full body
714943003,TUNIS LS single (1),T-shirt,Garment Upper body
714994002,Gift of the week,Socks,Socks & Tights
714996001,Eliza RW slack,Trousers,Garment Lower body
715000004,Darla dress,Dress,Garment Full body
715009002,Albin Set,Shorts,Garment Lower body
715011001,Newry 2 pack,Shorts,Garment Lower body
715024002,10 pk fancy,Socks,Socks & Tights
715042005,Baseball Tee,T-shirt,Garment Upper body
715050004,Dilton peplum top,Blouse,Garment Upper body
715052003,Connor blouse,Blouse,Garment Upper body
715071001,Campaign Boliersuit Utility,Dungarees,Garment Full body
715099002,Lenny peplum,Sweater,Garment Upper body
715099004,Lenny peplum Jumper,Sweater,Garment Upper body
715123001,Stockton ofs pointelle,Sweater,Garment Upper body
715125001,Madison rib LS,T-shirt,Garment Upper body
715138001,Filippa,Top,Garment Upper body
715138002,Filippa,Top,Garment Upper body
715201004,KNICKS TEE,T-shirt,Garment Upper body
715201012,KNICKS TEE,T-shirt,Garment Upper body
715201015,KNICKS TEE,T-shirt,Garment Upper body
715201016,KNICKS TEE,T-shirt,Garment Upper body
715201018,KNICKS TEE,T-shirt,Garment Upper body
715201019,KNICKS TEE,T-shirt,Garment Upper body
715201021,KNICKS TEE,T-shirt,Garment Upper body
715226003,ANDYS L/S,T-shirt,Garment Upper body
715232001,Class Bobby earring,Earring,Accessories
715232002,Class Bobby earring,Earring,Accessories
715236002,Milly t-shirt price item,Top,Garment Upper body
715242002,Naomi 2P denim shorts,Shorts,Garment Lower body
715244002,Flirty Fin necklace,Necklace,Accessories
715252001,Nicole LL PJ (J),Pyjama set,Nightwear
715253002,CS Winehouse,Dress,Garment Full body
715255007,TRACEY LS TEE(1),Sweater,Garment Upper body
715255013,TRACEY LS TEE(1),T-shirt,Garment Upper body
715258001,Osten dungaree,Dungarees,Garment Full body
715265001,Andrews set,Garment Set,Garment Full body
715271002,SNAKE HOOD,Sweater,Garment Upper body
715274005,PARROT SLUB CREWNECK,Sweater,Garment Upper body
715308002,Courtney velvet,Skirt,Garment Lower body
715308003,Courtney velvet,Skirt,Garment Lower body
715321004,William fb s/s tee,T-shirt,Garment Upper body
715321005,William fb s/s tee,T-shirt,Garment Upper body
715333002,Sandhamn Casual L/S tee,T-shirt,Garment Upper body
715346007,SULLIVAN CREWNECK,Sweater,Garment Upper body
715397001,SHORTS CAT FACE,Shorts,Garment Lower body
715403001,Sparling skinny blz,Blazer,Garment Upper body
715403002,Sparling skinny blz,Blazer,Garment Upper body
715410001,DUNGAREE SHORTS MAURA,Dungarees,Garment Full body
715411003,SHORTS HW PRICE,Shorts,Garment Lower body
715474001,Alhambra skirt,Skirt,Garment Lower body
715489005,CNY FORTUNE HOOD,Sweater,Garment Upper body
715491003,Shaftless fancy OL 5p,Socks,Socks & Tights
715516002,3P SS Body Mixed,Bodysuit,Garment Upper body
715516004,3P SS Body Mixed,Bodysuit,Garment Upper body
715516005,3P SS Body Mixed,Bodysuit,Garment Upper body
715519001,Nat ss linnen mix solid,Shirt,Garment Upper body
715519004,Nat ss linnen mix solid,Shirt,Garment Upper body
715519005,Nat ss linnen mix solid,Shirt,Garment Upper body
715524003,Cardamom push bralette,Bra,Underwear
715524004,Cardamom push bralette,Bra,Underwear
715528002,Knotty Sandal,Sandals,Shoes
715554002,ED Pomme tunic,Blouse,Garment Upper body
715564001,SHORTS BELLE or open,Shorts,Garment Lower body
715569001,Rocky wrap cardigan,Cardigan,Garment Upper body
715571003,Justina Sport Sandal SG,Flip flop,Shoes
715590006,Zaza skirt,Skirt,Garment Lower body
715606002,SUPREME tights OL,Trousers,Garment Lower body
715606005,SUPREME tights OL,Trousers,Garment Lower body
715610005,Pat ss bd light solid,Shirt,Garment Upper body
715624001,Becka hoodie,Hoodie,Garment Upper body
715624003,Becka hoodie,Hoodie,Garment Upper body
715624010,Becka hoodie,Hoodie,Garment Upper body
715624011,Becka hoodie,Hoodie,Garment Upper body
715624013,Becka hoodie,Hoodie,Garment Upper body
715624033,Becka hoodie,Hoodie,Garment Upper body
715624035,Becka hoodie,Hoodie,Garment Upper body
715624040,Becka hoodie,Hoodie,Garment Upper body
715624041,Becka hoodie,Hoodie,Garment Upper body
715624050,Becka hoodie,Hoodie,Garment Upper body
715624051,Becka hoodie,Hoodie,Garment Upper body
715624054,Becka hoodie,Hoodie,Garment Upper body
715652001,3p Socks,Socks,Socks & Tights
715652004,3p Socks,Socks,Socks & Tights
715679002,SALINA 2-p NG,Night gown,Nightwear
715679006,SALINA 2-p NG,Night gown,Nightwear
715679009,SALINA 2-p NG,Night gown,Nightwear
715682003,Sarah Fancy Low SG,Sneakers,Shoes
715717001,Brayden funnel neck,Sweater,Garment Upper body
715779002,LOGG Cozy wrap top,Top,Garment Upper body
715813001,DAISY JKT,Jacket,Garment Upper body
715819001,ES MILAD,Jacket,Garment Upper body
715819002,ES MILAD,Jacket,Garment Upper body
715828002,CASSIM ROLLNECK,Sweater,Garment Upper body
715828003,CASSIM ROLLERNECK,Sweater,Garment Upper body
715828006,CASSIM ROLLNECK,Sweater,Garment Upper body
715828028,CASSIM ROLLNECK,Sweater,Garment Upper body
715862009,BARRY BURN OUT HENLEY,Sweater,Garment Upper body
715866004,Printed Hood 19.99,Hoodie,Garment Upper body
715888001,Xmas Flirty Bob earring,Earring,Accessories
715891003,VIRGO sweater,Top,Garment Upper body
716005001,Judi,Skirt,Garment Lower body
716014002,Maya PU,Skirt,Garment Lower body
716045001,Paris trench,Jacket,Garment Upper body
716075004,Spartan slim blz,Blazer,Garment Upper body
716086001,Clark slim blz,Blazer,Garment Upper body
716086002,Clark slim blz,Blazer,Garment Upper body
716095002,Clark regular blz,Blazer,Garment Upper body
716099001,Flora lace top,Top,Garment Upper body
716099002,Flora lace top,Top,Garment Upper body
716110001,Ursula Body,Bodysuit,Garment Upper body
716115001,Spartan slim trs,Trousers,Garment Lower body
716153003,Fraulein drawstring bag,Bag,Accessories
716159001,A-band PU crown,Hair/alice band,Accessories
716178001,CAPRICORN OL,Vest top,Garment Upper body
716178002,CAPRICORN OL,Vest top,Garment Upper body
716210001,JACKIE,T-shirt,Garment Upper body
716211002,Aurora Fancy,Sweater,Garment Upper body
716219001,Cute 3p Short Sock,Socks,Socks & Tights
716224001,Icarus Sailor Cap,Cap/peaked,Accessories
716225001,Talar Dress,Dress,Garment Full body
716226002,FRIDA 2-p,T-shirt,Garment Upper body
716241002,Linnea 2p ls dress,Dress,Garment Full body
716243001,Bali Straw Hat,Hat/brim,Accessories
716257001,Rebecka dress SPEED,Dress,Garment Full body
716261003,Bianca,T-shirt,Garment Upper body
716262002,Vickan dress W SPEED,Dress,Garment Full body
716303001,Tulip blouse S.L,Blouse,Garment Upper body
716335002,ANTELOPE LS OL,Top,Garment Upper body
716335003,ANTELOPE LS OL,Top,Garment Upper body
716348002,Marcie,Dress,Garment Full body
716379003,Astoria Biker Jacket,Jacket,Garment Upper body
716430002,OL SPEED ISW9,Trousers,Garment Lower body
716498001,Mary-jane dress,Dress,Garment Full body
716507001,XMAS Fido Dog Sweater OL,Other accessories,Accessories
716509001,XMAS Andrew dog sweater OL,Other accessories,Accessories
716511001,XMAS Fido Frill OL,Other accessories,Accessories
716511003,XMAS Fido Frill OL,Other accessories,Accessories
716516001,HW Maja Dog Costume OL,Other accessories,Accessories
716518001,Classic Tove Dog Coat OL,Other accessories,Accessories
716519001,Classic Trench Dog Coat OL,Other accessories,Accessories
716520001,Pacino slim linen blend trs,Trousers,Garment Lower body
716545002,MAMA Copacabana Swimsuite,Swimsuit,Swimwear
716548001,Brooklyn,Blouse,Garment Upper body
716550001,Nolita contrast blouse,Blouse,Garment Upper body
716577002,SARI set,Garment Set,Garment Full body
716581001,Mercery,Blouse,Garment Upper body
716581002,Mercery,Blouse,Garment Upper body
716584001,FENIX 2-p romper,Jumpsuit/Playsuit,Garment Full body
716587001,H-set 22pk mini,Giftbox,Accessories
716590001,Jenny Sock 5-pack,Socks,Socks & Tights
716590007,Jenny Sock 5-pack,Socks,Socks & Tights
716590008,Jenny Sock 5-pack,Socks,Socks & Tights
716590009,Jenny Sock 5-pack,Socks,Socks & Tights
716590016,Jenny Sock 5-pack,Socks,Socks & Tights
716650002,SW Antonio price trunks,Swimwear bottom,Swimwear
716654001,Slim Straight Cropped Odyr,Trousers,Garment Lower body
716654003,Slim Straight Cropped Lowprice,Trousers,Garment Lower body
716654004,Slim Straight Cropped Lowprice,Trousers,Garment Lower body
716657001,SNAP BRACELET X-MAS,Other accessories,Accessories
716658001,CE Hope bra.,Bra,Underwear
716664001,FLINT chinos,Trousers,Garment Lower body
716670009,Jane pocket blouse,Blouse,Garment Upper body
716672018,Jennifer Top,Vest top,Garment Upper body
716746001,RUBY romper,Jumpsuit/Playsuit,Garment Full body
716751002,NUBA rib leggings,Leggings/Tights,Garment Lower body
716753004,BABY knitted cardigan,Cardigan,Garment Upper body
716763001,BIBBI bow top,Blouse,Garment Upper body
716763004,BIBBI bow top,Blouse,Garment Upper body
716809002,VICKY dress,Dress,Garment Full body
716829002,Ben fancy s/s polo,T-shirt,Garment Upper body
716849003,SW Kingston fancy,Swimwear bottom,Swimwear
716849004,SW Kingston fancy,Swimwear bottom,Swimwear
716864001,Iris platform,Flat shoe,Shoes
716929001,ES TYRA,Jacket,Garment Upper body
716947004,Desert HW Woven Utility TRS,Trousers,Garment Lower body
716958001,Palma Trousers,Trousers,Garment Lower body
716958002,Palma Trousers,Trousers,Garment Lower body
716966002,NOAH LS x-mas,T-shirt,Garment Upper body
716993001,Lisa Bikini,Swimwear set,Swimwear
717050003,Hazelnut,Dress,Garment Full body
717058001,CSP Karin  jumpsuit,Dress,Garment Full body
717059001,Talita,Sweater,Garment Upper body
717063004,Velour leggings,Leggings/Tights,Garment Lower body
717066003,Fia longsleeve,Top,Garment Upper body
717066005,Fia longsleeve,Top,Garment Upper body
717067001,Karlos,Trousers,Garment Lower body
717077001,OL SPEED ISW9,Trousers,Garment Lower body
717082001,Nadia tank,Vest top,Garment Upper body
717085001,Make a dream dress,Dress,Garment Full body
717089001,Leon scarf,Scarf,Accessories
717113001,Spec Occ Frodo dress,Dress,Garment Full body
717132001,Diana Fancy,Sweater,Garment Upper body
717132002,Diana Fancy,Sweater,Garment Upper body
717140002,Fideli shorts,Shorts,Garment Lower body
717154001,CRICKET striped crewneck,Sweater,Garment Upper body
717171001,Lake Hairy Off Shoulder,Sweater,Garment Upper body
717171002,Lake Hairy Off Shoulder,Sweater,Garment Upper body
717196002,popon shorts,Shorts,Garment Lower body
717199002,PRINTIT shorts,Shorts,Garment Lower body
717205001,Spinach top,Top,Garment Upper body
717229001,Rhinestone gold earring,Earring,Accessories
717288001,PE LINDSEY DRESS,Dress,Garment Full body
717315001,Beanie Goran,Hat/beanie,Accessories
717318001,Oliver low velcro SB,Sneakers,Shoes
717334001,Kicki 1p Leggings,Leggings/Tights,Garment Lower body
717341002,Nima body,Bodysuit,Garment Upper body
717345002,Emelina midi dress,Dress,Garment Full body
717351003,Melitta RW blouse,Blouse,Garment Upper body
717365002,CSP Jules top,Top,Garment Upper body
717419001,Sarah fancy low BG,Sneakers,Shoes
717445004,OL OSBORNE PQ loafer,Flat shoe,Shoes
717464007,Nicky long.,Vest top,Garment Upper body
717471002,SB Hugo Parka,Jacket,Garment Upper body
717477004,Rita Ringer Tee.,T-shirt,Garment Upper body
717478001,Oscar basic beanie,Hat/beanie,Accessories
717479003,P Gita blouse,Blouse,Garment Upper body
717480001,LYON set,Garment Set,Garment Full body
717490001,Cat Tee.,T-shirt,Garment Upper body
717490017,Cat Tee.,T-shirt,Garment Upper body
717490070,Cat Tee.,T-shirt,Garment Upper body
717490083,Cat Tee.,T-shirt,Garment Upper body
717494002,Raymond linen N sweater,Sweater,Garment Upper body
717539002,P Lillian t-shirt,T-shirt,Garment Upper body
717562001,Radon shorts,Shorts,Garment Lower body
717583001,Fries & Ties s/s shirt,Shirt,Garment Upper body
717583004,Fries & Ties s/s shirt,Shirt,Garment Upper body
717644001,BEA 3-p tights,Trousers,Garment Lower body
717664001,Ford,Sweater,Garment Upper body
717673004,Mark,Sweater,Garment Upper body
717673006,Mark,Sweater,Garment Upper body
717676003,Moonlight Padded Soft Bra,Bra,Underwear
717679001,Gisele Body,Bodysuit,Garment Upper body
717679002,Gisele Body,Bodysuit,Garment Upper body
717683009,Ceasar N dress P (J),Dress,Garment Full body
717690002,P Novis blouse,Blouse,Garment Upper body
717695002,Moonlight Brazilian,Underwear bottom,Underwear
717701002,5P SS PJ,Pyjama jumpsuit/playsuit,Nightwear
717727003,Mel maxi dress  W,Dress,Garment Full body
717727014,Mel maxi dress  W,Dress,Garment Full body
717742001,Tie chambray,Tie,Accessories
717745003,Hefner Loafer,Other shoe,Shoes
717773004,Beata aliceband,Hair/alice band,Accessories
717773041,Beata aliceband,Hair/alice band,Accessories
717779005,Matcha,Dress,Garment Full body
717810001,Holger s/s shirt,Shirt,Garment Upper body
717810002,Holger s/s shirt,Shirt,Garment Upper body
717810003,Holger s/s shirt,Shirt,Garment Upper body
717811002,Chiba Dress,Dress,Garment Full body
717845001,Mellow Denim,Trousers,Garment Lower body
717849001,River Wrap Dress,Dress,Garment Full body
717849003,River Wrap Dress,Dress,Garment Full body
717854002,CS TD snake shirt,Shirt,Garment Upper body
717874001,Swift Padded Swimsuit,Swimsuit,Swimwear
